# lnL sigma_lnL x0 x1 x2
0.0 0.0 0.3681183961934212 -0.348556028051925 0.1663378521800701
0.0 0.0 -0.184792890717546 -0.055559298583909 0.1920553480846662
0.0 0.0 -0.463094136546787 -0.444806671132699 0.1291957388563154
0.0 0.0 -0.424963276063973 -0.313999700257929 0.4893458512920982
0.0 0.0 -0.439283931169597 -0.182031258969452 0.1054279030771153
0.0 0.0 0.4715255262534271 0.3136352996870996 0.4454337315099997
0.0 0.0 0.0964064737445965 0.1429846645671247 0.3815262913439088
0.0 0.0 0.1508660479811635 -0.038638289407551 0.4959544315873182
0.0 0.0 -0.233115610620240 0.2198846384129681 0.1240286907549171
0.0 0.0 -0.078960450143187 0.4780265136756167 0.2205271247080178
0.0 0.0 -0.264820949430765 0.3111659749412664 0.323438758145456
0.0 0.0 -0.182201327228083 0.0861963067354348 0.3924923256565237
0.0 0.0 -0.118853583943820 -0.236850596196262 0.1416879872506426
0.0 0.0 -0.228827718770257 -0.107000018259031 0.4506630605717194
0.0 0.0 0.2497844404818082 0.2600453843035077 0.0508801819525038
0.0 0.0 0.1452706486715367 -0.165293899253072 0.0343590335557049
0.0 0.0 -0.295853297373202 0.4607876763177125 0.0242411665829772
0.0 0.0 -0.164336090826830 -0.030490696692058 0.0746037920034187
0.0 0.0 -0.068196140574631 0.4257632058575217 0.2459720060044389
0.0 0.0 -0.232472625727323 -0.041661828866779 0.3325586634952590
0.0 0.0 0.2305066001214419 -0.305871060325546 0.4369223575472528
0.0 0.0 -0.153121922300102 -0.410367860672619 0.0252860527231830
0.0 0.0 0.4239636709926715 -0.050546547660067 0.2579236925577243
0.0 0.0 0.0313473508557475 -0.464054025815445 0.1265562001059631
0.0 0.0 0.1652483463969443 0.0695479338190286 0.32041267303382
0.0 0.0 0.3834145343419788 0.2847258520259946 0.1713057778484470
0.0 0.0 -0.159001915994031 -0.365949749261701 0.2831745737674105
0.0 0.0 -0.238921298430263 -0.307661491918811 0.1809191814790872
0.0 0.0 -0.287408303623723 0.3331910136556073 0.0788171815375688
0.0 0.0 0.3779942163901738 -0.370118893126796 0.418060393281043
0.0 0.0 0.0017276620576548 0.0188893726102933 0.3736029294161775
0.0 0.0 -0.128014989322199 -0.157164497232962 0.2933168719543001
0.0 0.0 -0.444735619553614 -0.053643196984800 0.4381400928605366
0.0 0.0 0.0246425644572989 0.3791741442309403 0.0709035933106099
0.0 0.0 0.4997700151929078 0.3849351238277875 0.0736137525450558
0.0 0.0 -0.447572284798156 -0.359122746551728 0.4488457296613533
0.0 0.0 -0.083721221056373 -0.235073846978366 0.0787936380662762
0.0 0.0 0.2387695400029367 -0.488644971877448 0.3712662879222886
0.0 0.0 0.0669437020351346 0.0111614138064847 0.3471225584757602
0.0 0.0 0.4278239468690296 0.4033437558029096 0.4933331789847747
0.0 0.0 -0.035942970509613 0.4462195119415145 0.3917156649136996
0.0 0.0 0.0961839285103434 0.4615307403875681 0.3953105062735902
0.0 0.0 -0.092399199130296 -0.443332217055490 0.0423152323855192
0.0 0.0 0.0663747544087817 -0.439612381715952 0.4280245050814967
0.0 0.0 0.4883200522265403 0.1170751994572548 0.2273167185073628
0.0 0.0 0.2360242578840942 -0.373201992939378 0.3760346413262469
0.0 0.0 0.1698321771755623 -0.354776149755392 0.0289968705325668
0.0 0.0 -0.455477872339679 0.2749254160326924 0.4940356246660733
0.0 0.0 0.4883608666322384 -0.219979352826100 0.4827010512700508
0.0 0.0 -0.133408428635742 -0.307199126135196 0.2240623219216244
0.0 0.0 0.2263280777521777 0.0773963828022684 0.1576679143793027
0.0 0.0 0.0932744309050687 0.4802485783486451 0.2687285512973774
0.0 0.0 0.2435010612700984 -0.434400127751638 0.2778081095971049
0.0 0.0 0.4704913567621442 0.4786297233535308 0.4954770104326983
0.0 0.0 0.0557273200961634 0.4193332918235364 0.3545205209775081
0.0 0.0 -0.049413712665555 -0.474905477193934 0.2978655784813648
0.0 0.0 -0.194183329019624 0.2067034090113505 0.1007796916003757
0.0 0.0 0.0281425848005543 -0.256261216301827 0.3530969917194885
0.0 0.0 0.1466248483632484 0.1394080878537769 0.073772172574678
0.0 0.0 -0.363253180270952 -0.099052628799805 0.4986265895388964
0.0 0.0 -0.355715163758027 -0.001698594739965 0.0281582490720404
0.0 0.0 -0.325765884346586 0.4901588670375628 0.1677276370857069
0.0 0.0 -0.250711966627234 0.3256304764207673 0.3071995356120897
0.0 0.0 -0.290875649241331 0.3404273449690327 0.0127938579101247
0.0 0.0 -0.339654018579394 0.1179056747637093 0.2303789365496627
0.0 0.0 -0.446586740001570 0.1949348537390079 0.2131164162053532
0.0 0.0 0.2747860523995983 -0.127169758704451 0.2869767411293142
0.0 0.0 0.3306791307243049 -0.189565295591426 0.2820420961963288
0.0 0.0 -0.242062771457914 0.1639800289573061 0.2990047775468958
0.0 0.0 -0.165537182060021 0.2276045006156157 0.0008786655076543
0.0 0.0 0.2776129815582829 -0.347665365138016 0.1796997618843507
0.0 0.0 0.2973373588401307 -0.027636181509260 0.4873368606500525
0.0 0.0 0.4544958673883355 -0.208784106770177 0.1560955808415064
0.0 0.0 -0.151254254264574 -0.414816605490562 0.4956822301731663
0.0 0.0 0.1768347072416697 0.2523308125965189 0.3457763390502476
0.0 0.0 -0.266899901591459 -0.196531683938622 0.3795746788576181
0.0 0.0 0.4140630602043477 0.0435539830186954 0.1195086848664870
0.0 0.0 -0.094539104763370 -0.241541875203988 0.4497467980830383
0.0 0.0 0.4066152840657503 -0.092794804301757 0.1694755019774499
0.0 0.0 -0.154009439054597 0.1247817616969625 0.160744060782808
0.0 0.0 0.1074012806011599 -0.320367529464336 0.3324936065161123
0.0 0.0 0.1639745474148640 0.3971150730450442 0.381283613982893
0.0 0.0 0.0079882072981964 0.4905291676184956 0.3696797112813999
0.0 0.0 -0.398341497204415 0.0311439953299468 0.3262234420987763
0.0 0.0 -0.478845405709197 -0.084848666167244 0.2065376989132274
0.0 0.0 0.3089112184409514 0.4578379367635043 0.4095091694979889
0.0 0.0 0.462932507171921 0.0732096307798348 0.4557004174604249
0.0 0.0 -0.187020515180714 -0.160265232159006 0.4422800022781806
0.0 0.0 0.431051593164136 -0.20337446423854 0.3360075797552688
0.0 0.0 0.0569327544232308 0.484145687612188 0.2039154655976942
0.0 0.0 0.4840394986386556 -0.402250363623205 0.4846926481814152
0.0 0.0 0.1310443376332529 -0.382184557106715 0.4831679564128048
0.0 0.0 -0.027054680891642 -0.494092862101893 0.3019990980782013
0.0 0.0 0.4321883208724417 0.0687688221262003 0.0169250633179408
0.0 0.0 0.2890053229470086 0.1066315049396673 0.2358928080523198
0.0 0.0 -0.294523023676058 0.2518422308334334 0.4830456805842941
0.0 0.0 -0.100343564909401 0.3417261663703559 0.3633442494803245
0.0 0.0 -0.353900204722515 -0.072869331210498 0.4071132016457940
0.0 0.0 -0.342538945072393 0.0734557024162162 0.2930477800693954
0.0 0.0 0.2089853828276960 -0.280088708608907 0.1256592072896946
0.0 0.0 0.2853766659268834 -0.269349954003002 0.3406053531324063
0.0 0.0 -0.469372807953351 -0.179756897456488 0.4118879269580784
0.0 0.0 -0.047692513033216 -0.343072890897794 0.4058439665648634
0.0 0.0 0.0259862460504841 -0.288301622574586 0.4007527413842157
0.0 0.0 -0.196990064848286 -0.245166122554469 0.2649879679055388
0.0 0.0 -0.390159327512614 -0.258628409784080 0.3083232463179352
0.0 0.0 -0.111559872195472 0.0237480242329006 0.1649325167666696
0.0 0.0 0.1868382619813248 -0.427711710846626 0.254466402381714
0.0 0.0 -0.436463489487681 0.3625664627747039 0.163989164563964
0.0 0.0 0.3424471713123873 -0.440562156806616 0.3894390661163263
0.0 0.0 0.2818530750404592 0.332040092341478 0.0681289015557857
0.0 0.0 -0.055091078405411 -0.336226172804559 0.4150610895198661
0.0 0.0 0.4670518438009681 -0.342409166693820 0.1350216792380681
0.0 0.0 -0.287306010012358 -0.440027753445881 0.2982895743832249
0.0 0.0 0.4489103064690836 -0.080376512380376 0.1740431244992171
0.0 0.0 -0.343999434188465 0.370601216683767 0.2510281204224861
0.0 0.0 0.1901722665593199 0.2745056317372549 0.4014126627400049
0.0 0.0 -0.379700012857608 0.2377170486150296 0.1183292017014905
0.0 0.0 0.4195430186985902 -0.245178353580614 0.2376500331320017
0.0 0.0 0.2688503124081063 -0.046285241138998 0.2120521683005442
0.0 0.0 0.3364945062011062 0.1188948827930382 0.0825668341100667
0.0 0.0 -0.007252415340338 -0.47172086456926 0.4490347650846534
0.0 0.0 -0.392110807518446 0.0685824379467852 0.4037118612492563
0.0 0.0 -0.229012391954272 -0.480400690686367 0.1974101255105683
0.0 0.0 -0.004169791366379 -0.236595410050803 0.2626641669583575
0.0 0.0 0.4589408319300143 -0.341865285117311 0.2280591815217868
0.0 0.0 0.2645518924903947 -0.278587871196353 0.3603111987681817
0.0 0.0 -0.055431242497675 0.0398573532322488 0.1737978688975431
0.0 0.0 0.1344337517341679 0.3504042942699144 0.0747174823929064
0.0 0.0 -0.036805530981639 -0.471587156661251 0.2811125355726179
0.0 0.0 0.1071300075551939 0.0753172591638506 0.0981173178584378
0.0 0.0 -0.096281553642195 -0.033056448664299 0.2890277531759638
0.0 0.0 0.3161266988529937 -0.075004460993078 0.1468863274843401
0.0 0.0 -0.375934308538621 0.4274389808511467 0.4541303172216938
0.0 0.0 -0.359286409431647 0.4114968902356249 0.2830437178328794
0.0 0.0 0.1204973690916100 0.1412365815818003 0.2402406321890952
0.0 0.0 0.1045386356473057 0.2980857986928847 0.2086765278475753
0.0 0.0 0.3497316677419499 0.4411248889653630 0.0157801385518560
0.0 0.0 -0.276513819201741 -0.410531593542217 0.435939261068893
0.0 0.0 0.1840696768848557 0.3888666451152746 0.2777860404233697
0.0 0.0 -0.432148283752118 -0.273029501080337 0.0045076039939846
0.0 0.0 -0.325055115465579 0.4687355885299643 0.4358837058238544
0.0 0.0 -0.088747425718148 -0.460193540930809 0.3990169932355761
0.0 0.0 0.0263696899987329 -0.050931214803307 0.3607401934575383
0.0 0.0 -0.070117960373466 0.0136619544305238 0.4291102065479439
0.0 0.0 0.0547134836213248 -0.481952341016275 0.2011264359070902
0.0 0.0 -0.085624026605069 0.4678898554272845 0.4927828161563591
0.0 0.0 -0.273995487821572 -0.064832783269255 0.3613956165278198
0.0 0.0 0.2545116105652437 -0.484423448453886 0.1477866330784132
0.0 0.0 0.2533516919307231 -0.121598935686908 0.1448888252140868
0.0 0.0 -0.440485928651588 -0.408465288195050 0.4974493328949509
0.0 0.0 0.0783856320920889 -0.184113377889317 0.0646151828021018
0.0 0.0 -0.137247483372619 0.330981864188322 0.4974626423783599
0.0 0.0 -0.432238437480482 0.3998685016893031 0.224385488193657
0.0 0.0 -0.154056026432273 0.3489798327885334 0.4626478925221796
0.0 0.0 0.0385477660232197 0.4862366827393146 0.3074983758458978
0.0 0.0 -0.402596499454031 0.2420222314219757 0.0429206332290308
0.0 0.0 0.458237293280788 0.1451650170331563 0.3081775151632062
0.0 0.0 0.1237807705650065 0.3477817791895005 0.4875216213235656
0.0 0.0 -0.271899006571793 -0.021402627330327 0.0400178978395006
0.0 0.0 0.3198687361999981 0.1049459958635803 0.0238933269101870
0.0 0.0 0.1705263247555329 -0.442203451394986 0.3026003037283645
0.0 0.0 0.2556324181030884 -0.467564597379230 0.4371856908566889
0.0 0.0 0.1037669897738079 -0.014096646122803 0.3863620066277241
0.0 0.0 0.4711951146115168 -0.337351249017841 0.4333154067824426
0.0 0.0 -0.373438638158734 -0.193286717477449 0.1597240779555207
0.0 0.0 -0.229782653740642 -0.375288827720375 0.0780384200054075
0.0 0.0 -0.049092307191276 0.0752653874378711 0.0357415652892580
0.0 0.0 0.1306899668187858 -0.253357786115009 0.4577283985831961
0.0 0.0 0.3504079667453154 0.1816887148554349 0.1610539716883226
0.0 0.0 -0.289156161232334 -0.306522656642294 0.2149893494903814
0.0 0.0 0.2320142146128162 0.4721693841761974 0.4288786387802870
0.0 0.0 -0.107961593821423 -0.178532377369492 0.0843017624032771
0.0 0.0 0.3485471324506647 -0.207033531971136 0.1538773368218785
0.0 0.0 -0.019942874000397 -0.233874433951529 0.1459740994188240
0.0 0.0 -0.001861935294987 0.3010015377065128 0.2198163089059274
0.0 0.0 -0.468492557802419 0.3604441712973161 0.3640377433922087
0.0 0.0 -0.077246834674654 -0.293587454634956 0.4185337805703407
0.0 0.0 -0.234392823108995 -0.229963538722352 0.1670715516627529
0.0 0.0 -0.465774898397440 0.2722165881245896 0.1941094046635181
0.0 0.0 0.4939728153403361 0.3545675763287819 0.2755255882451122
0.0 0.0 0.241970478628302 0.0162728666245379 0.2497965396448091
0.0 0.0 -0.400160166980948 -0.038958476520624 0.0916167766816931
0.0 0.0 0.0283378625278348 -0.190217706517231 0.2209764808754757
0.0 0.0 -0.452181018251862 -0.459059974412722 0.1212949599244240
0.0 0.0 -0.158601601872550 -0.496680628212678 0.0139782094126165
0.0 0.0 -0.155008953697167 0.2079491176219493 0.1714842637218521
0.0 0.0 0.0342228678492297 -0.151375599408522 0.0976918522817200
0.0 0.0 0.1861018753156166 0.1075934475592659 0.0154499375373274
0.0 0.0 -0.113894319815997 -0.252112069391218 0.0104659190172948
0.0 0.0 0.0202953734023622 0.2574251135915640 0.479987594589947
0.0 0.0 -0.42547177704687 -0.466284305660548 0.1644475282386024
0.0 0.0 0.0506698183197291 0.3991100127906644 0.2902732907632613
0.0 0.0 0.0126422334046962 -0.248345733007995 0.0680457868612520
0.0 0.0 0.0176777237226797 0.0244753675326468 0.1403408869048421
0.0 0.0 0.0856130803686993 -0.004645274304596 0.3881125281377475
0.0 0.0 -0.324943612418203 0.1261179154989482 0.2698363544716166
0.0 0.0 0.4515751099971183 -0.417192948997599 0.4789746095005294
0.0 0.0 -0.005599307833212 0.2166465389160542 0.2370139194367911
0.0 0.0 0.0711997390158962 0.2757415568032576 0.0243563235396252
0.0 0.0 -0.141120352675404 0.3759117781110971 0.2656582556621278
0.0 0.0 -0.123064368294089 -0.162959937160746 0.2714734608026690
0.0 0.0 -0.184048511306780 -0.037974412754760 0.0321488848974075
0.0 0.0 -0.295936541907998 0.2691618602320386 0.1511467565880269
0.0 0.0 -0.010805990973132 -0.182478423977564 0.2218835286486087
0.0 0.0 -0.235080938392629 -0.273622095931239 0.1391179637518164
0.0 0.0 -0.028231671484353 0.2896937444651952 0.3935594280502257
0.0 0.0 0.3578937177605251 -0.449233125058860 0.0938446904906276
0.0 0.0 0.0159772597906161 -0.417789768918230 0.3876747103707810
0.0 0.0 0.4093610017868518 -0.367390071164449 0.3080020414021158
0.0 0.0 0.4856127798905079 -0.091121576349292 0.2415072611371847
0.0 0.0 -0.499715427370824 -0.212947409552351 0.3766155452548998
0.0 0.0 -0.183891848421095 0.2090076535008556 0.1361210053749363
0.0 0.0 0.1207951191044058 -0.025180525631015 0.4748613753463255
0.0 0.0 -0.235981289359325 -0.205222036880232 0.1073658697240426
0.0 0.0 0.1282662992491215 0.1060462597654269 0.0907969997144297
0.0 0.0 -0.447104169336406 0.1227321093367160 0.1064412301029863
0.0 0.0 -0.484041768722209 -0.039950059065850 0.2377242932500777
0.0 0.0 0.0134685716145597 0.1211881694716978 0.3646039130038371
0.0 0.0 -0.103845939162930 -0.310539152431321 0.3882696736702541
0.0 0.0 0.4739698389127303 -0.197179085013684 0.2004444531536653
0.0 0.0 0.1994072390911577 0.1544848705214367 0.1262070298694274
0.0 0.0 0.1255417277750299 0.0417923120655513 0.1982538075554126
0.0 0.0 0.3969562516502387 -0.401507242870970 0.4616769158116703
0.0 0.0 -0.194641449086223 -0.499713393758639 0.0377902032889492
0.0 0.0 0.4318590313129559 -0.063242940675667 0.1268679254333156
0.0 0.0 -0.269384895635568 -0.026326922484762 0.0240863888890910
0.0 0.0 0.4811619630015907 0.453106262811503 0.2689336483137765
0.0 0.0 0.3093841637717456 0.0843660240608198 0.1871706274254194
0.0 0.0 0.2887087778929077 0.4098139845777081 0.3949696545162754
0.0 0.0 0.2853692640768891 -0.108389030636598 0.4566528855564258
0.0 0.0 -0.034830956837356 0.1510850265020441 0.4189431328262813
0.0 0.0 -0.397741390000005 -0.009505522562624 0.0399020905108943
0.0 0.0 0.4377992369239620 -0.336123368209474 0.4552485796714906
0.0 0.0 0.2792768287932498 -0.391139441177822 0.4975837199964023
0.0 0.0 -0.260939642055102 -0.460096471837974 0.4961110138950699
0.0 0.0 0.1168080805601063 -0.013070308195224 0.0361555447007930
0.0 0.0 -0.415979705594113 0.1695968875448347 0.3903108286290878
0.0 0.0 0.0979927430282865 -0.225971151026502 0.4812046279106118
0.0 0.0 -0.359038968310718 -0.305274336722827 0.3497780134907223
0.0 0.0 0.1794912886885457 -0.038483973355136 0.1783095986137502
0.0 0.0 0.0096897899262469 0.3944386033557906 0.3585868602874805
0.0 0.0 0.0626533256754415 0.205710199258746 0.3941699300553142
0.0 0.0 0.3138978394867121 0.1360592228613092 0.3580394480719587
0.0 0.0 -0.066017024930308 0.4888811417358129 0.1589224176693696
0.0 0.0 0.3673125404499975 0.4546018037998249 0.3976103281921567
0.0 0.0 -0.088821476109396 -0.332795170133952 0.100030348494966
0.0 0.0 0.3058079305939899 0.1102310792486142 0.1473095082793126
0.0 0.0 0.0626169902031279 -0.021659569822465 0.2263652150321703
0.0 0.0 -0.497659130481163 -0.441929539008079 0.2933007518070646
0.0 0.0 -0.484214054593648 0.2930411754520533 0.1752440786183240
0.0 0.0 -0.294266795669764 -0.275186062298568 0.4613277322245312
0.0 0.0 0.1369317467729547 0.2527576509509498 0.1083733486728003
0.0 0.0 0.2647456290495192 0.0068504938629907 0.1994650136119931
0.0 0.0 0.0299766257953092 0.4273935149042278 0.4858083026310597
0.0 0.0 -0.349622297663432 -0.427788247337262 0.0744616530270026
0.0 0.0 0.3904436041864152 0.0923755974614809 0.2984588747330974
0.0 0.0 0.3364869034543172 0.0872200970190381 0.1877427009425718
0.0 0.0 -0.281660154798327 -0.075037723457375 0.1226501127747654
0.0 0.0 0.0994816741326601 -0.198207209249685 0.1464985786305607
0.0 0.0 0.1248269433680766 -0.066344644633130 0.0936505030410748
0.0 0.0 0.0474281443325784 -0.042598279805954 0.2765091536060753
0.0 0.0 0.4591597342967891 0.0938706413301947 0.3112292602275204
0.0 0.0 -0.333180498323422 0.0339218506333159 0.4130980850200740
0.0 0.0 -0.471064361067864 -0.373013658955894 0.1389252264914071
0.0 0.0 0.3814135137631458 0.0220954315086385 0.2451066816075808
0.0 0.0 -0.221951955865265 -0.459555806181273 0.2974435860125641
0.0 0.0 0.2087317378631298 -0.217883365628365 0.0218493732893438
0.0 0.0 0.2287175703592869 0.0066758085696814 0.4637591475823464
0.0 0.0 0.4571713664169961 0.4569426994579481 0.1036769359957949
0.0 0.0 0.2807865634320706 -0.294198038693707 0.1416210768945807
0.0 0.0 0.0822880083312009 -0.381186927167330 0.2195907438939668
0.0 0.0 0.3734037815262249 -0.270382652682117 0.3414732082728867
0.0 0.0 0.1062035842057971 0.3192149693469741 0.0487735550867203
0.0 0.0 -0.150741859440349 0.2164634372088354 0.4757809785307056
0.0 0.0 0.0057870452621024 0.4672601726802691 0.1334465848215009
0.0 0.0 -0.340323325550884 0.079611926852442 0.0559307505219368
0.0 0.0 -0.023340815741603 0.2564920302997912 0.1323273952956358
0.0 0.0 0.4192354510997904 0.3706969903616292 0.0592745490262886
0.0 0.0 -0.044325269607289 -0.222864355904407 0.318290183394578
0.0 0.0 -0.134883886656644 -0.016703977079256 0.0862581168399707
0.0 0.0 0.0457736317908450 -0.266265247078008 0.2490284178987677
0.0 0.0 -0.495742179244375 -0.017059448326767 0.4638992443537003
0.0 0.0 0.2971680822612068 -0.417877491085177 0.4874668649850713
0.0 0.0 0.4096816282250292 -0.038227936370269 0.4317174002800354
0.0 0.0 0.1056270461014191 -0.386546979737164 0.0168072281069257
0.0 0.0 0.3908019901575736 -0.214656736648151 0.1446040077485565
0.0 0.0 -0.461026339893999 0.4318956542852868 0.1239546771586346
0.0 0.0 -0.138227551216138 -0.462103268793309 0.1400047834260485
0.0 0.0 -0.261210342611041 0.1522114954298367 0.0663416457580999
0.0 0.0 -0.387967330674506 -0.409217424800679 0.260637015557242
0.0 0.0 0.2748907294430545 -0.263498010624018 0.1562650195855081
0.0 0.0 -0.180709846157131 0.3959951921634448 0.3096428804786613
0.0 0.0 -0.229533458751973 -0.197110039358047 0.2172883288146992
0.0 0.0 -0.292363588342035 0.3190174602347435 0.1642539655717182
0.0 0.0 -0.269377051177129 0.2895670295874321 0.2850519792661112
0.0 0.0 0.4040662877763034 -0.286407743868055 0.0248745875906783
0.0 0.0 0.1944176394338987 -0.104045679283713 0.0792938847823785
0.0 0.0 0.0385861506822565 -0.203517593777626 0.2263663239950218
0.0 0.0 0.1028460058851241 -0.192941103518560 0.0553652400705635
0.0 0.0 0.2981518080928925 0.2583959843983024 0.0761830542171385
0.0 0.0 -0.239777405665863 -0.153771626466707 0.1148365897406610
0.0 0.0 0.2836645139919016 -0.282735196561364 0.2699396960373187
0.0 0.0 0.0205225046196021 -0.495580828895617 0.0339704418018781
0.0 0.0 -0.396995162209850 -0.479681495360270 0.1446984166509425
0.0 0.0 -0.357591475358214 -0.425191428767578 0.0065830118068864
0.0 0.0 0.0476790994130937 0.1674053833226861 0.3065033503733302
0.0 0.0 0.1406540834332329 0.0520855340456676 0.0236434916133777
0.0 0.0 0.2814123958981743 -0.140638200603549 0.1644714562194846
0.0 0.0 -0.170722407001279 0.0510864682624991 0.2239641326847702
0.0 0.0 0.3576781392466908 -0.490649869037019 0.2261798057710211
0.0 0.0 0.1074239355665132 0.3708956970187798 0.2459849424933280
0.0 0.0 -0.273191601997275 0.3456403557064651 0.1412528146935168
0.0 0.0 -0.240409953530434 -0.175380402673564 0.4298495448078877
0.0 0.0 -0.231199576548713 -0.071792495711557 0.0440211838975239
0.0 0.0 0.1840687374915268 0.0527092765688909 0.2275036635928901
0.0 0.0 0.4928808076407465 0.0852363299727141 0.0013897830672895
0.0 0.0 0.4213065541911096 -0.402785887619216 0.0529165937172402
0.0 0.0 0.2311283207655514 -0.049237653456427 0.0900971214031966
0.0 0.0 0.0797186384750999 0.1939986282305270 0.0511051832199646
0.0 0.0 -0.075697492938415 0.3055249367471535 0.3379529809035979
0.0 0.0 -0.022846680350805 0.1598988837933364 0.0670781111399899
0.0 0.0 0.3773325415692967 0.3806449915391943 0.4012062365751069
0.0 0.0 0.254000372347961 -0.412141912645588 0.4889464432536751
0.0 0.0 0.2002944116215563 0.0128769584168048 0.1470361062959171
0.0 0.0 0.3595271963485299 0.4969844869076474 0.0135600475333230
0.0 0.0 0.2435349437645727 -0.245571734311080 0.4428677988966336
0.0 0.0 -0.062333605332154 0.4486229101484245 0.1524514463078680
0.0 0.0 0.0726807038917971 0.3585487040171751 0.4232997413109854
0.0 0.0 -0.339790298967536 -0.008397361943238 0.1784127226927561
0.0 0.0 -0.260859700330107 -0.402746956431366 0.3931255379715794
0.0 0.0 -0.092434167409351 -0.486002021977048 0.3887498321850335
0.0 0.0 0.0600702229222390 0.273186865020566 0.1099951508464699
0.0 0.0 0.1587215086314923 0.1075280866138617 0.4761415763352323
0.0 0.0 0.1417769320283758 0.0237171209275695 0.0994002259473808
0.0 0.0 -0.008797888933460 0.1862910400263797 0.3717233643268938
0.0 0.0 -0.097212930342793 -0.471923456230378 0.0571667080953854
0.0 0.0 0.3119439544743106 -0.093915491684312 0.0601832612016129
0.0 0.0 -0.056766610304189 -0.375266960437238 0.0784952710048458
0.0 0.0 0.4833761433469611 0.3508294144442452 0.2590189249700166
